LICYR,LICTYPE,LICNO,BUSNAME,OWNERSHIP,LOTADDR,LOTCITY,LOTSTATE,PHONE
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,301 MONTAUK HWY   ,LINDENHURST  ,NY,11757
15,UD,9999,MASTER CAR CARE INC           ,LLC,724 SOUTHERN BLVD  ,BRONX     ,NY,10455
15,UD,9999,ADVANCE CAR WASH INC           ,LLC,187-03 JAMAICA AVE ,HOLLIS     ,NY,11423
15,UD,9999,ADVANTAGE COLLISION           ,LLC,3286 STATE HWY 67  ,FORT JOHNSON  ,NY,12070
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,300 W MAIN STREET  ,BAYSHORE    ,NY,11706
15,UD,9999,ADVANCED COLLISION INC         ,LLC,POBX 298 11251 RT 98,ATTICA     ,NY,14011
15,UD,9999,MAVIS DISCOUNT TIRE           ,LLC,781 FAIRPORT ROAD  ,EAST ROCHESTE ,NY,14445
15,UD,9999,MAX BMW MOTORCYCLES           ,LLC,845 HOOSICK RD   ,BRUNSWICK   ,NY,12180
15,UD,9999,MIKES AUTO SERVICE CENTER       ,LLC,207 S BAY RD    ,N SYRACUSE   ,NY,13212
15,UD,9999,MIDTOWN CHELSEA CTR INC         ,LLC,436 W 18 ST     ,NYC MANHATTAN ,NY,10011
15,UD,9999,MICHAEL SCHOTT           ,LLC,1683 MECKLENBURG RD ,ITHACA     ,NY,14850
15,UD,9999,METALICO TRANSPORT INC         ,LLC,127 FILLMORE AVE  ,BUFFALO    ,NY,14210
15,UD,9999,MIKES XTREME CUSTOM CAR CARE      ,LLC,549 BURNET AVENUE  ,SYRACUSE    ,NY,13203
15,UD,9999,MEGA DEAL AUTO SALES INC         ,LLC,207 SOUTH BROADWAY ,YONKERS    ,NY,10705
15,UD,9999,ADVANCED FLEET MAINTENANCE     ,LLC,51-31 59TH PLACE  ,WOODSIDE    ,NY,11377
15,UD,9999,MIKE BARNEY NISSAN           ,LLC,3676 SHERIDAN DR  ,AMHERST    ,NY,14226
15,UD,9999,MIDLAKES AUTO SALES LLC         ,LLC,1403 OLD ST RD EXT ,WATERLOO    ,NY,13165
15,UD,9999,MIDAS AUTO SERVICE EXPERTS       ,LLC,236 GRANT AV    ,AUBURN     ,NY,13021
15,UD,9999,MEINEKE DISCOUNT MUFFLERS      ,LLC,1029 ATLANTIC AV  ,BROOKLYN    ,NY,11238
15,UD,9999,MICHAEL ANTHONY AUTO SERVICE INC  ,LLC,2304 UNION BLVD   ,BAYSHORE    ,NY,11706
15,UD,9999,MIC TIRE PROS           ,LLC,43-20 ASTORIA BLVD ,ASTORIA    ,NY,11103
15,UD,9999,MERJ FLEET SERVICES INC         ,LLC,1560 HARLEM ROAD 5 ,CHEEKTOWAGA  ,NY,14206
15,UD,9999,MIDAS AUTO SERVICE EXPERTS       ,LLC,489 COURT ST    ,BINGHAMTON   ,NY,13904
15,UD,9999,ADVANTAGE MOBILE SERVICE AND REPAIR ,LLC,890 OLD ROUTE 17  ,WINDSOR    ,NY,13865
15,UD,9999,MICHAEL BEST           ,LLC,63 TREMONT STREET  ,N TONAWANDA  ,NY,14120
15,UD,9999,MID ISLAND AUTO WRECKERS INC    ,LLC,31 KROEMER AVENUE  ,RIVERHEAD   ,NY,11901
15,UD,9999,MERCURY SPEED LLC           ,LLC,217 N MAIN STREET  ,N SYRACUSE   ,NY,13212
15,UD,9999,MIKE SHARAS AUTO REPAIR       ,LLC,2900 WATSON BLV   ,ENDWELL    ,NY,13760
15,UD,9999,MIKES AUTO           ,LLC,735 S BROADWAY   ,HICKSVILLE   ,NY,11801
15,UD,9999,MEYERS TOWING           ,LLC,3314 CESSNA DR   ,WARNERS    ,NY,13164
15,UD,9999,METALICO ROCHESTER INC         ,LLC,7652 CLINTON ST ROAD,BERGEN     ,NY,14416
15,UD,9999,MERRICK BELLMORE SERVICE CENTER INC ,LLC,2801 MERRICK RD   ,BELLMORE    ,NY,11710
15,UD,9999,MIKE & DOUGS SUNOCO           ,LLC,1670 DEWEY AV    ,ROCHESTER   ,NY,14615
15,UD,9999,MC MOTORCARS INC           ,LLC,1200 WATERS PL ST105,BRONX     ,NY,10461
15,UD,9999,MICHAEL H LETKO           ,LLC,423 UNION ST    ,SCHENECTADY  ,NY,12305
15,UD,9999,MERCEDES BENZ OF MASSAPEQUA     ,LLC,101 E SUNRISE HWY  ,AMITYVILLE   ,NY,11701
15,UD,9999,MIDAS AUTO SERVICE           ,LLC,56 HEALY BLVD    ,HUDSON     ,NY,12534
15,UD,9999,MERCEDES BENZ OF HUNTINGTON     ,LLC,1103 E JERICHO TPK ,HUNTINGTON   ,NY,11743
15,UD,9999,MIDAS AUTO SERVICE EXPERTS       ,LLC,1800 BLACK RIVER BL ,ROME      ,NY,13440
15,UD,9999,METRIC AUTO SALES INC         ,LLC,1767 E JERICHO TPK ,HUNTINGTON   ,NY,11743
15,UD,9999,MEINEKE CAR CARE CENTER       ,LLC,293 LAWRNCE AVENUE ,INWOOD     ,NY,11096
15,UD,9999,MIDAS           ,LLC,1743 SUNRISE HWY  ,BAYSHORE    ,NY,11706
15,UD,9999,MEVLANA CAR CARE CENTER INC     ,LLC,57 S MAIN ST    ,SAYVILLE    ,NY,11782
15,UD,9999,MIKES AUTO SERVICE CENTER       ,LLC,207 S BAY RD    ,N SYRACUSE   ,NY,13212
15,UD,9999,MCS 131 INC           ,LLC,131 PLAINFIELD AVE ,BEDFORD HILLS ,NY,10507
15,UD,9999,METALICO ROCHESTER INC         ,LLC,7652 CLINTON ST ROAD,BERGEN     ,NY,14416
15,UD,9999,ADVENT AUTOMOTIVE INC         ,LLC,6146 ROUTE 96    ,FARMINGTON   ,NY,14425
15,UD,9999,ADVENT AUTOMOTIVE INC         ,LLC,6146 ROUTE 96    ,FARMINGTON   ,NY,14425
15,UD,9999,MILE HIGH V TWIN LLC           ,LLC,8530 RESRVOR HILL RD,HAMMONDSPORT  ,NY,14840
15,UD,9999,MIDLAKES TRAILER SALES LLC      ,LLC,1595 YALE FARM RD  ,ROMULUS    ,NY,14541
15,UD,9999,MIDAS OF SEAFORD           ,LLC,3906 SUNRISE HIGHWAY,SEAFORD    ,NY,11783
15,UD,9999,MCMURRAYS           ,LLC,503 BROWN STREET  ,DEXTER     ,NY,13634
15,UD,9999,ADVENTURE SPORTS LLC           ,LLC,6127 NYS RT 28 UNIT1,INDIAN LAKE  ,NY,12842
15,UD,9999,MIDTOWN SERVICE           ,LLC,166 BROAD ST    ,SCHUYLERVILLE ,NY,12871
15,UD,9999,MIKES AUTO & TRUCK SERVICE       ,LLC,106 LYONS ST    ,NEWARK     ,NY,14513
15,UD,9999,MF CAMELLERIE           ,LLC,2121 NEW YORK AVE  ,HUNTINGTON STA ,NY,11746
15,UD,9999,ADVNTURE MOTORSPORTS LIMITED LIABILITY CO,LLC,10100 COUNTY ROAD 58,PERRYSBURG   ,NY,14129
15,UD,9999,ADVNTURE MOTORSPORTS LIMITED LIABILITY CO,LLC,10100 COUNTY ROAD 58,PERRYSBURG   ,NY,14129
15,UD,9999,MIDDLETOWN AUTO REPAIR & SERVICE  ,LLC,77 DOLSON AVENUE  ,MIDDLETOWN   ,NY,10940
15,UD,9999,MIDDLETOWN HIGHWAY DEPT TOWN OF    ,LLC,111 FAIR ST     ,MARGARETVILLE ,NY,12455
15,UD,9999,MCLEAN AUTO SHOP INC           ,LLC,1014 MCLEAN AVE   ,YONKERS    ,NY,10704
15,UD,9999,MIDTOWN CENTER AUTO REPAIR INC     ,LLC,537 WEST 38TH STREET,NEW YORK    ,NY,10018
15,UD,9999,MD AUTOMOTIVE           ,LLC,2333 MICHIGAN RD  ,WAYLAND    ,NY,14572
15,UD,9999,MC AUTO SERVICE LLC           ,LLC,24 FENCE STREET   ,ROCHESTER   ,NY,14611
15,UD,9999,MER WIN AUTO           ,LLC,739 WINTON RD N   ,ROCHESTER   ,NY,14609
15,UD,9999,MERRICK AUTO SERVICE INC         ,LLC,150 MERRICK RD   ,MERRICK    ,NY,11566
15,UD,9999,MENTAL HEALTH OFFICE OF NEW YORK STATE  ,LLC,75 NEW SCOTLAND AVE ,ALBANY     ,NY,12209
15,UD,9999,MID EAST GENERAL TRADING CO INC   ,LLC,53 WARING PL    ,YONKERS    ,NY,10703
15,UD,9999,MENDON TRUCK LEASING & RENTAL  ,LLC,148 DUFFY AVENUE  ,HICKSVILLE   ,NY,11801
15,UD,9999,MICHAEL TROLL           ,LLC,112 HAMILTON ST   ,GENEVA     ,NY,14456
15,UD,9999,METALICO TRANSFER INC         ,LLC,150 LEE ROAD    ,ROCHESTER   ,NY,14606
15,UD,9999,AERO TRANSPORTER INC           ,LLC,RT 209 PO BX 551  ,ELLENVILLE   ,NY,12428
15,UD,9999,AERO TRANSPORTER INC           ,LLC,RT 209 PO BX 551  ,ELLENVILLE   ,NY,12428
15,UD,9999,MIDTOWN AUTOWORLD LLC         ,LLC,208 W ALBANY ST   ,HERKIMER    ,NY,13350
15,UD,9999,MERCEDES BENZ OF HUNTINGTON     ,LLC,1103 E JERICHO TPK ,HUNTINGTON   ,NY,11743
15,UD,9999,MEINEKE CAR CARE CENTER       ,LLC,597 CENTRAL PARK AVE,YONKERS    ,NY,10704
15,UD,9999,MELJOHNS AUTO REPAIR LLC         ,LLC,6091 60TH STREET  ,MASPETH    ,NY,11378
15,UD,9999,MESSIM AUTO SERVICE CENTER INC     ,LLC,274 HAMILTON AVENUE ,WHITE PLAINS  ,NY,10601
15,UD,9999,MIDAS           ,LLC,801 FOURTH AVE   ,BROOKLYN    ,NY,11232
15,UD,9999,MERIT SERVICE CO INC           ,LLC,26 MILBURN ST    ,BRONXVILLE   ,NY,10708
15,UD,9999,METAL DEPOT CORP           ,LLC,341 HALLECK ST   ,BRONX     ,NY,10474
15,UD,9999,MER WIN AUTO           ,LLC,739 WINTON RD N   ,ROCHESTER   ,NY,14609
15,UD,9999,MIKES MOWER & MOTORCYCLE REPAIR  ,LLC,1940 STOKES RD   ,LYONS     ,NY,14489
15,UD,9999,MERRILLS AUTOMOTIVE REPAIR       ,LLC,323 FAIRVIEW AVENUE ,HUDSON     ,NY,12534
15,UD,9999,MICHAEL ANGELO AUTO SALES        ,LLC,1100 RIDGE ROAD WEST,ROCHESTER   ,NY,14615
15,UD,9999,A55 AUTO           ,LLC,140OLD SAWMIL RIV RD,HAWTHORNE   ,NY,10532
15,UD,9999,AFFINITY AUTO & RV LLC         ,LLC,298 STATE ROUTE 104B,MEXICO     ,NY,13114
15,UD,9999,AFFINITY AUTO SALES LLC         ,LLC,1633 ROUTE 112   ,MEDFORD    ,NY,11763
15,UD,9999,MICHAELS AUTO COLLISION      ,LLC,135 HALLOCK AVENUE ,PRT JEFF STA  ,NY,11776
15,UD,9999,MID ISLAND MOTORS LLC IN THE ESTATE OF,LLC,1585 F SMITHTOWN AVE,BOHEMIA    ,NY,11716
15,UD,9999,MID TOWN MOTORS           ,LLC,1501 11TH ST    ,NIAGARA FALLS ,NY,14305
15,UD,9999,MICHAEL L LEGNO           ,LLC,87 COLBY ST     ,SPENCERPORT  ,NY,14559
15,UD,9999,AFFORDABLE AUTO & TRUCK REPAIR INC  ,LLC,36-33 33RD STREET  ,LONGISLANDCITY ,NY,11106
15,UD,9999,MICHAELS AUTO COLLISION INC    ,LLC,1329 61ST STREET  ,BROOKLYN    ,NY,11219
15,UD,9999,MICHAEL D PAPAPANU INC         ,LLC,358 LAKE AVE SUITE 1,ROCHESTER   ,NY,14608
15,UD,9999,MIKES WHOLESALE           ,LLC,861 SHERMAN AVE   ,QUEENSBURY   ,NY,12804
15,UD,9999,AFFORDABLE AUTOS           ,LLC,6610 STATE HIGHWY 23,ONEONTA    ,NY,13820
15,UD,9999,AFFORDABLE AUTO           ,LLC,10700 ST HWY 23   ,ONEONTA    ,NY,13820
15,UD,9999,MCCOYS QUALITY MOTORS       ,LLC,15 CAIR STREET OFC 2,ROCHESTER   ,NY,14611
15,UD,9999,MIDAS AUTO SERVICE EXPERTS       ,LLC,319 ORISKANY    ,YORKVILLE   ,NY,13495
15,UD,9999,AFFORDABLE AUTO           ,LLC,4346 RT 104     ,WILLIAMSON   ,NY,14589
15,UD,9999,MIKES MERCEDES SERVICE       ,LLC,349 ANTHONY ST   ,SCHENECTADY  ,NY,12308
15,UD,9999,MERRICK ROAD COLLISION CORP   ,LLC,214 MERRICK RD   ,LYNBROOK    ,NY,11563
15,UD,9999,METRO MOTORS LEASING&SALES INC  ,LLC,23 JEWETT AVENUE  ,STATEN ISLAND ,NY,10302
15,UD,9999,MELS GARAGE           ,LLC,841 N BRANCH RD   ,NO BRANCH   ,NY,12766
15,UD,9999,AFFORDABLE AUTO CLINIC INC     ,LLC,33B ROUTE 59 EAST  ,NYACK     ,NY,10960
15,UD,9999,MELVILLE AUTO REPAIR SHOP INC      ,LLC,1750 MELVILLE STREET,BRONX     ,NY,10460
15,UD,9999,AFFORDABLE AUTO GLASS        ,LLC,3440 ROUTE 9W    ,HIGHLAND    ,NY,12528
15,UD,9999,MEINEKE DISCOUNT MUFFLER SHOP 1113  ,LLC,3147 LAKE RD    ,HORSEHEADS   ,NY,14845
15,UD,9999,MERRICK ROAD COLLISION CORP   ,LLC,214 MERRICK RD   ,LYNBROOK    ,NY,11563
15,UD,9999,MICHAEL AGNELLO           ,LLC,44 PERIWINKLE DRIVE ,BOHEMIA    ,NY,11716
15,UD,9999,MENARDS GARAGE LLC           ,LLC,285 WACKFORD RD   ,OXFORD     ,NY,13830
15,UD,9999,MICHAEL E WARBOYS           ,LLC,POB155 1 N MAIN ST ,ELBA      ,NY,14058
15,UD,9999,AFFORDABLE AUTO REPAIR       ,LLC,4303 STATE HWY RT 30,AMSTERDAM   ,NY,12010
15,UD,9999,AFFORDABLE AUTO REPAIR       ,LLC,4303 STATE HWY RT 30,AMSTERDAM   ,NY,12010
15,UD,9999,MERAZ MOTORS           ,LLC,685 BROADWAY    ,KINGSTON    ,NY,12401
15,UD,9999,MD AUTO SALES           ,LLC,333 METROPRK STES202,ROCHESTER   ,NY,14623
15,UD,9999,MIDWOOD COLLISIION CORP        ,LLC,1769 MCDONALD AVENUE,BROOKLYN    ,NY,11230
15,UD,9999,MICHAELS EASTSIDE SERVICES INC    ,LLC,1459 N CLINTON AVE ,ROCHESTER   ,NY,14621
15,UD,9999,MAYNARD YACHT BROKERS       ,LLC,8 MAIN STREET    ,REXFORD    ,NY,12148
15,UD,9999,MIDAS AUTO SERVICE EXPERTS       ,LLC,270 SARATOGA RD   ,GLENVILLE   ,NY,12302
15,UD,9999,AFFORDABLE AUTO SALES OF ARVERNE INC,LLC,74-11 BEACH CHNNL DR,ARVERNE    ,NY,11692
15,UD,9999,MERRICK DODGE CHRSLR JEEP OF WANTAGH   ,LLC,3588 SUNRISE HWY  ,WANTAGH    ,NY,11793
15,UD,9999,MIKES 4WD PERFORMANCE & REPAIR,LLC,14 GROVE ST     ,DELMAR     ,NY,12054
15,UD,9999,MILEA BUICK GMC           ,LLC,3211 EAST TREMONT AV,BRONX     ,NY,10461
15,UD,9999,MICHAEL ANTHONY AUTO SERVICE INC  ,LLC,2304 UNION BLVD   ,BAYSHORE    ,NY,11706
15,UD,9999,MIKE SPISAK AUTO REPAIR       ,LLC,506 W ALBANY ST   ,HERKIMER    ,NY,13350
15,UD,9999,MID TOWN AUTOMOTIVE           ,LLC,POBX 232 9622 HWY 22,MIDDLE GRNVLLE ,NY,12849
15,UD,9999,MID TOWNE CAR           ,LLC,47 LYON ST     ,AMSTERDAM   ,NY,12010
15,UD,9999,MICHAEL DEZER CLASSIC MOTORS   ,LLC,262-270 11 AV    ,NYC MANHATTAN ,NY,10001
15,UD,9999,AFFORDABLE AUTO SALES        ,LLC,PB4478 525 W DOMNCK ,ROME      ,NY,13440
15,UD,9999,MIDLAND ASPHALT MATERIALS INC    ,LLC,640 YOUNG ST    ,TONAWANDA   ,NY,14150
15,UD,9999,MERCEDES BENZ OF BROOKLYN      ,LLC,1810 SHORE PARKWAY ,BROOKLYN    ,NY,11214
15,UD,9999,MIDAS AUTO SERVICE EXPERTS       ,LLC,142 SOUTH BROADWAY ,SARATOGA SPRIG ,NY,12866
15,UD,9999,METRO LANE AUTO SERVICE       ,LLC,1882 FLUSHING    ,RIDGEWOOD   ,NY,11385
15,UD,9999,MIKES COMPLETE AUTO REPAIR       ,LLC,2708 QUAKER ROAD  ,GASPORT    ,NY,14067
15,UD,9999,MESLER GARAGE           ,LLC,7915 REFINERY ROAD ,BOLIVAR    ,NY,14715
15,UD,9999,MIDTOWN CENTER AUTO REPAIR INC     ,LLC,548 WEST 29TH STREET,NEW YORK    ,NY,10001
15,UD,9999,METALICO ROCHESTER INC         ,LLC,7652 CLINTON ST ROAD,BERGEN     ,NY,14416
15,UD,9999,MID ISLAND TNS AUTO CENTER LLC     ,LLC,546 INDUSTRIAL LOOP ,STATEN ISLAND ,NY,10309
15,UD,9999,MIDWAY BODY SHOP           ,LLC,PB261 3380 RTS 9N 22,CROWN POINT  ,NY,12928
15,UD,9999,MILEA TRUCK SALES CORP        ,LLC,885 E 149 ST    ,BRONX     ,NY,10455
15,UD,9999,AFFORDABLE COLLISION           ,LLC,5655RM TBRG S2 PB276,ROME      ,NY,13440
15,UD,9999,MILEA TRUCK SALES CORP        ,LLC,885 E 149 ST    ,BRONX     ,NY,10455
15,UD,9999,MIDTOWN AUTOWORLD LLC         ,LLC,208 W ALBANY ST   ,HERKIMER    ,NY,13350
15,UD,9999,AFFORDABLE IMPORTS LLC         ,LLC,4954 RT 17M     ,NEW HAMPTON  ,NY,10958
15,UD,9999,MILES AHEAD NETWORK INC         ,LLC,390 EASTWOOD RD   ,WOODMERE    ,NY,11598
15,UD,9999,MIKE THE GLAZIER 2 LLC         ,LLC,133 EAST JERICHO TPK,MINEOLA    ,NY,11501
15,UD,9999,MIKES AUTO SALES & INTERIORS INC    ,LLC,14-20 ACADEMY AVE  ,MIDDLETOWN   ,NY,10940
15,UD,9999,AFFORDABLE MOTORS INC         ,LLC,33-29 127TH STREET ,CORONA     ,NY,11368
15,UD,9999,MICKEYS CUSTOM COLLISION SER    ,LLC,112 CLARK ST    ,AUBURN     ,NY,13021
15,UD,9999,MIKELS AUTO REPAIR AND SALES INC    ,LLC,369 KLOCKS CRNERS RD,OSWEGO     ,NY,13126
15,UD,9999,MERC AUTO COLLISION AND REPAIR INC   ,LLC,1621 63RD STREET  ,BROOKLYN    ,NY,11204
15,UD,9999,MIDAS MUFFLER           ,LLC,2780 W HENRIETTA RD ,ROCHESTER   ,NY,14623
15,UD,9999,MID ISLAND HYUNDAI           ,LLC,1815 MIDDLE CNTRY RD,CENTEREACH   ,NY,11720
15,UD,9999,MERCEDES BENZ OF ROCHESTER      ,LLC,4296 W HENRIETTA RD ,ROCHESTER   ,NY,14623
15,UD,9999,MICHAEL L LEGNO           ,LLC,87 COLBY ST     ,SPENCERPORT  ,NY,14559
15,UD,9999,MEROKE AUTO REPAIR INC         ,LLC,2106 SUNRISE HWY  ,MERRICK    ,NY,11566
15,UD,9999,METROPOLIS AUTO SALES INC      ,LLC,279 W MAIN ST    ,PATCHOGUE   ,NY,11772
15,UD,9999,MID HUDSON MACK INC           ,LLC,135 NEELYTOWN RD  ,MONTGOMERY   ,NY,12549
15,UD,9999,MERCEDES BENZ OF ROCKVILLE CENTRE  ,LLC,110 WEST GRAHAM AVE ,HEMPSTEAD   ,NY,11550
15,UD,9999,MIKES AUTO SALES           ,LLC,340 LAKE AVE    ,ROCHESTER   ,NY,14608
15,UD,9999,METROPOLITAN COLLISION SERV INC ,LLC,765 MILITARY RD   ,BUFFALO    ,NY,14216
15,UD,9999,MID ISLAND COLLISION           ,LLC,20 LAKEVIEW AVE   ,ROCKVILLE   ,NY,11570
15,UD,9999,MIKE OLSEFSKIS AUTO ACCESSORIES     ,LLC,PBX132 134 OLSEF RD ,BROOKTONDALE  ,NY,14817
15,UD,9999,MICHAELS AUTO BODY           ,LLC,4753 VERPLANK RD  ,CLAY      ,NY,13041
15,UD,9999,AFRI DE BEST AUTO TIRES & ACCSSORS INC,LLC,126-02 NORTHERN BLVD,CORONA     ,NY,11368
15,UD,9999,AFRI DE BEST AUTO TIRES & ACCSSORS INC,LLC,126-02 NORTHERN BLVD,CORONA     ,NY,11368
15,UD,9999,MBM AUTO CARE LLC           ,LLC,2965 86TH STREET  ,BROOKLYN    ,NY,11223
15,UD,9999,MIKES SERVICE AND REPAIR LLC     ,LLC,1352 PAYNE AVENUE  ,N TONAWANDA  ,NY,14120
15,UD,9999,MEINEKE           ,LLC,122 MAIN ST     ,PORT WSHINGTN ,NY,11050
15,UD,9999,MILANO CONNECTION INC         ,LLC,1414 AVENUE Z    ,BROOKLYN    ,NY,11235
15,UD,9999,AFRICA MECHANIC AUTO REPAIR       ,LLC,296 GRAND CONCOURSE ,BRONX     ,NY,10451
15,UD,9999,MICHAEL CASTNERS GARAGE       ,LLC,2630 STAPE RD    ,PENN YAN    ,NY,14527
15,UD,9999,MG AUTO CENTER INC           ,LLC,150-1A CLOVE RD   ,STATEN ISLAND ,NY,10310
15,UD,9999,MERCEDES BENZ OF HUNTINGTON     ,LLC,1103 E JERICHO TPK ,HUNTINGTON   ,NY,11743
15,UD,9999,METRO TRUCK REPAIR INC         ,LLC,627 TIFFANY STREET ,BRONX     ,NY,10474
15,UD,9999,AFTERMARKET EFFECTS LLC         ,LLC,1134 ROUTE 13    ,CORTLAND    ,NY,13045
15,UD,9999,AFTER HOURS AUTO SERVICE       ,LLC,10700 ST HWY 23 STE4,ONEONTA    ,NY,13820
15,UD,9999,MIKES AUTO CARE CENTER INC     ,LLC,6 WEST MAIN ST EXT ,GOSHEN     ,NY,10924
15,UD,9999,MICHAEL P LUTZ           ,LLC,2824 JUDGE RD    ,OAKFIELD    ,NY,14125
15,UD,9999,MID COUNTY AUTO BODY & GLASS INC  ,LLC,237 MAIN ST     ,DELHI     ,NY,13753
15,UD,9999,MERRICK DODGE CHRSLR JEEP OF WANTAGH   ,LLC,3588 SUNRISE HWY  ,WANTAGH    ,NY,11793
15,UD,9999,MCGREGOR AUTO SERVICE       ,LLC,1015 ERIE BLVD   ,SCHENECTADY  ,NY,12305
15,UD,9999,MIDAS           ,LLC,6242 JERICHO TPKE  ,COMMACK    ,NY,11725
15,UD,9999,MCMILLAN MARINE           ,LLC,1070 EMPIRE BLVD  ,ROCHESTER   ,NY,14609
15,UD,9999,AG AUTO SALES OF QUEENS INC     ,LLC,67-69 WOODHAVEN RD ,REGO PARK   ,NY,11374
15,UD,9999,AG AUTO SALES           ,LLC,584 ROUTE 104    ,ONTARIO    ,NY,14519
15,UD,9999,AG AUTO SALES           ,LLC,584 ROUTE 104    ,ONTARIO    ,NY,14519
15,UD,9999,AG AUTO SALES           ,LLC,584 ROUTE 104    ,ONTARIO    ,NY,14519
15,UD,9999,MER WIN AUTO           ,LLC,739 WINTON RD N   ,ROCHESTER   ,NY,14609
15,UD,9999,MIKES AUTO ELECTRIC           ,LLC,604 WEST 30TH STREET,NEW YORK    ,NY,10001
15,UD,9999,MIDLIFE MOTOR WORKS LLC         ,LLC,6260 BUERMAN RD   ,SODUS     ,NY,14551
15,UD,9999,AGAINST THE GRAIN PAINT BODY AND SALES,LLC,8854 CTY RTE 4   ,CAMPBELL    ,NY,14821
15,UD,9999,MICHAEL C BRENT           ,LLC,15 BRUSH HLLW RD RT6,BREWSTER    ,NY,10509
15,UD,9999,MIKES AUTO SALES           ,LLC,2048 GRAND CENTRL AV,HORSEHEADS   ,NY,14845
15,UD,9999,MICHAEL S JOHNSTON LLC         ,LLC,POB 867 165 MAIN ST ,PHILMONT    ,NY,12565
15,UD,9999,MIG AUTO REPAIR & SALES LLC      ,LLC,629 THIRD STREET  ,ALBANY     ,NY,12206
15,UD,9999,AGATE AUTO SERVICE CENTER INC     ,LLC,1616 DUTCH BROADWAY ,ELMONT     ,NY,11003
15,UD,9999,AGATE AUTO SERVICE CENTER INC     ,LLC,1616 DUTCH BROADWAY ,ELMONT     ,NY,11003
15,UD,9999,MEGA MUFFLER CENTER CORP        ,LLC,1301 WESTCHSTR AV 1F,BRONX     ,NY,10459
15,UD,9999,MID HUDSON MACK INC           ,LLC,135 NEELYTOWN RD  ,MONTGOMERY   ,NY,12549
15,UD,9999,AGFA AUTO BODY INC           ,LLC,127-48 WILLETS PT BL,CORONA     ,NY,11368
15,UD,9999,MIKES SERVICE           ,LLC,5097 HILL RD    ,VERONA     ,NY,13478
15,UD,9999,MERC AUTO REPAIR INC           ,LLC,7310 NEW UTRECHT AVE,BROOKLYN    ,NY,11204
15,UD,9999,MERCURIOS AUTOMOTIVE INC         ,LLC,2915 GRIFFITH PLACE ,SAUQUOIT    ,NY,13456
15,UD,9999,MID COUNTY AUTO BODY & GLASS INC  ,LLC,237 MAIN ST     ,DELHI     ,NY,13753
15,UD,9999,MID TOWN MOTORS           ,LLC,1501 11TH ST    ,NIAGARA FALLS ,NY,14305
15,UD,9999,METRO RADIATOR A/C & AUTO REPAIR     ,LLC,766 MAIN ST     ,POUGHKEEPSIE  ,NY,12603
15,UD,9999,AGOR ENTERPRISES INC           ,LLC,951 PANORAMA TRL SO ,ROCHESTER   ,NY,14625
15,UD,9999,MEHRAN COMPLETE AUTO SERVICE       ,LLC,73 LOCUST ST    ,MANHASSET   ,NY,11030
15,UD,9999,MIKES AUTOMOTIVE           ,LLC,650 B LAKE AVE   ,HILTON     ,NY,14468
15,UD,9999,AGR AUTOMOTIVE LLC           ,LLC,382 WHSPRNG PNS CIR ,ROCHESTER   ,NY,14612
15,UD,9999,MIDAS MUFFLER           ,LLC,4438 DEWEY AV    ,GREECE     ,NY,14616
15,UD,9999,METRO AUTO SALVAGE & SALES INC      ,LLC,4600 METROPOLITAN AV,RIDGEWOOD   ,NY,11385
15,UD,9999,MICRO BORE INC           ,LLC,6041 R EAST TAFT RD ,NO SYRACUSE  ,NY,13212
15,UD,9999,MID CNTY AUTO BODY & PAINTING INC    ,LLC,33 COLUMBUS AVE   ,MT KISCO    ,NY,10549
15,UD,9999,MICHAEL F DONNELLY           ,LLC,4411 BUFFALO RD   ,NORTH CHILI  ,NY,14514
15,UD,9999,AGS AUTO RAMA INC           ,LLC,50-40-70TH STREET  ,WOODSIDE    ,NY,11377
15,UD,9999,AGS AUTO SALES INC           ,LLC,131-13 HILLSIDE AV R,RICHMOND HILL ,NY,11418
15,UD,9999,MEYERS BROTHERS SERVICE CENTER INC ,LLC,1890 RICHMOND TER  ,STATEN ISLAND ,NY,10302
15,UD,9999,MIKE OLSEFSKIS AUTO ACCESSORIES     ,LLC,PBX132 134 OLSEF RD ,BROOKTONDALE  ,NY,14817
15,UD,9999,MERCEDES-BENZ OF SYRACUSE      ,LLC,5433 N BURDICK ST  ,FAYETTEVILLE  ,NY,13066
15,UD,9999,MD TOWING & REPAIR           ,LLC,685 WHISKEY HILL RD ,WATERLOO    ,NY,13165
15,UD,9999,AHNS AUTO REPAIRS INC         ,LLC,101-17 ASTORIA BLVD ,E ELMHURST   ,NY,11369
15,UD,9999,AHNS AUTO REPAIRS INC         ,LLC,101-17 ASTORIA BLVD ,E ELMHURST   ,NY,11369
15,UD,9999,MG MARTINS AUTO INC           ,LLC,160 FIFTH AVE    ,PELHAM     ,NY,10803
15,UD,9999,MEROKE AUTO REPAIR INC         ,LLC,2106 SUNRISE HWY  ,MERRICK    ,NY,11566
15,UD,9999,MENARDS GARAGE LLC           ,LLC,285 WACKFORD RD   ,OXFORD     ,NY,13830
15,UD,9999,MERCEDES BENZ OF MASSAPEQUA     ,LLC,101 EAST SUNRISE HWY,AMITYVILLE   ,NY,11701
